func_name,sample_id,Deepseek-V3.2_ires,Deepseek-V4-Flash_ires,GPT-5.4-mini_ires,Gemini-3.1-Flash-Lite-Preview_ires,Qwen3-32B_ires,Qwen3-Coder-30B-A3B-Instruct_ires
ValueHolder.addPropertyChangeListener,634,0.7858622854108691,0.9396516902056953,0.9909052783689073,0.9908331473932227,0.9733878880321474,0.9148871919247268
ClientNetworkConfig.addOutboundPortDefinition,636,0.9998849952993006,0.9999244202659698,1.0,0.9999128163569383,0.9998849952993006,0.9999241908504984
SqlUtil.blobToStr,632,0.9503990570901614,0.949974116181714,0.9412747674611802,0.9502047020711347,0.9511860111472159,0.9501164301439805
AddOn.canLoadInVersion,648,0.9313489652603961,0.9348977748061851,0.953651008883654,0.8376942159993633,0.9130729585699038,0.8276971552103183
InvDatasetImpl.removeLocalMetadata,642,0.8057018092649466,0.7552217610544626,0.7635243678861449,0.832049243275335,0.8874281476892442,0.8066852391961943
ImageStatistics.sum,639,0.9998825696437534,1.0,0.8985032301741844,0.9734523456976488,0.8990623124817917,0.9999340373470076
CmsUpdateDBManager.getInstanceForDb,614,0.9274031921973468,0.8945915323813262,0.9043597852243807,0.9535822302673135,0.9298811469594074,0.9412733163406228
ImgUtil.getWriter,661,0.9327923785490094,0.9138647668084454,0.9373428957795279,0.9338658702558844,0.918577462551622,0.9505271876620266
ThreddsDataFactory.findAccessByDataFormatType,645,0.9808661713715099,0.9806155874944471,0.98128035530393,0.980866171371508,0.9816422580491633,0.9811041230050763
StopButton.startProgressMonitorTask,627,0.8650675147879056,0.8906685417898789,0.8494229713674969,0.8846911782408015,0.8377766964602901,0.8356902165022148
NestedTable.findCoordinateAxis,641,0.9233352033118479,0.9370929829740892,0.9033622548565042,0.9333211002259078,0.9610332620558378,0.9218950552219657
CmsADECache.getCacheContainerPage,538,0.977807461617827,0.9769414129344439,0.9777518443961661,0.9772832830854478,0.9774347287187524,0.9776128148112124
X509CertImpl.toImpl,663,0.9927580942133242,0.9618466899659919,0.9849971896973152,0.9958372055780345,0.9847241717046072,0.9664852100609246
BytecodeHelper.hasGenerics,659,0.8810770449165433,0.9615203878112998,0.9718039718522533,0.8878666379994704,0.9264672838053819,0.8789237777003546
NetUtil.buildInetSocketAddress,676,0.9491778062900896,0.9677641414979112,0.9577089550978372,0.8615477011950949,0.9390431788530814,0.9297370531393998
HttpMethodBase.getResponseContentLength,647,0.9108973770736001,0.9697321018129622,0.9679075552239305,0.9220109580067344,0.9128100734346885,0.8887375155675495
BaseImageRecordReader.accumulateLabel,569,0.781693471738503,0.93840621777542,0.9291282648221211,0.929177120899786,0.8864597379750228,0.9375257603393853
AbstractPlainSocketImpl.create,671,0.8861781352248176,0.9009666989739215,0.9617727069121355,0.883823748263316,0.8857360019548461,0.8370220698379034
IOUtil.rename,620,0.9694878639725522,0.9287614123747889,0.9407831028398852,0.9366748669225048,0.9440060216895525,0.8504889994669608
Assignments.computeSecondCover,655,0.9998961264687701,0.9998681323527658,0.9982750959830595,0.9978376269790553,0.9999051578481923,0.9980254884255167
GridGenerator.gridToGridArray,678,0.8622189216603422,0.9003646447546826,0.8992974246473063,0.9299230200705947,0.9084085822734196,0.9046874452631779
InternalPartitionServiceImpl.applyNewPartitionTable,673,0.8799969746502625,0.9227257891229592,0.9133691139035408,0.9284785525024339,0.9107192923834934,0.9342086668491848
Functionizer.setFunctionCaller,674,0.8659797295820179,0.8803341380325234,0.8450695818584396,0.8708814334802588,0.8136759348134147,0.8004526663462425
ProteinPocketFinder.gridToPmesh,662,0.8865197719203517,0.8601364954500562,0.9998728885646015,0.8849407297490577,0.9849788915455856,0.8530574048772128
CreateSymbols.writeClass,601,0.9039335163608426,0.8628391306664532,0.8950207672294758,0.8735284742415502,0.936725073461544,0.8456561242259925
Indexes.matchIndex,658,0.8252683665697341,0.908518941566295,0.9225660726823339,0.9108589047809651,0.9175117909695756,0.7758857899194052
CmsStringUtil.joinPaths,690,0.8032467589600264,0.815569664564495,0.8134645727189668,0.7933178089288576,0.832490018201748,0.815380963603464
JsonObjectMapperParser.getNext,689,0.7991533167827789,0.8009842834610428,0.9487242210041859,0.7394903721062205,0.7344031175015064,0.6619019103261693
FreightStreamer.run,576,0.8692260821279619,0.8850281787601053,0.718793380894548,0.811180974956063,0.7884625138031502,0.9326768244659245
GeneralPurposeFFT_F32_2D.realForward,693,0.9406613427443871,0.9388790976603651,0.9389977095738506,0.9285618262572677,0.9283412816583305,0.9302772515458855
Runner.writeJobDetails,652,0.8892095722003253,0.9011385018568506,0.831371099859665,0.8638855192204814,0.8101761263855236,0.8873827101740959
JShellTool.snippetCompletion,657,0.8364104215100667,0.8229030113789771,0.905209156841254,0.8702395751748744,0.8839579713029433,0.7911844458563815
GroovydocManager.handle,684,0.9710493743245477,0.9726271723174662,0.9701235032963778,0.9646531443562288,0.9372132011049513,0.9779098554555987
AbstractCompletableFuture.get,558,0.9263985447214588,0.9163698729263454,0.8764927808894137,0.8310416184944491,0.8557111014396053,0.8097232757001663
FSInputStream.readFullyScatterGather,706,0.9527570904110751,0.9757336257487734,0.9576331027673592,0.9249444917963641,0.7109212880211617,0.9653192502567745
GempakParameterTable.makeParameter,638,0.9176602853191975,0.8757531884282658,0.9414331111216451,0.8774216635470946,0.8178064920163483,0.8806141292716348
ValidationUtils.validate4NonNegative,680,1.0000000000000002,0.9999313668068782,0.9999198254724422,0.9999207684551112,0.9999228140967853,0.9999130633523658
RocksDBIncrementalRestoreOperation.createAndRegisterColumnFamilyDescriptors,699,0.9573406093482812,0.9639602601624102,0.9683053850898685,0.9653106984525855,0.9613331047299168,0.9607763331358263
XTreeHeader.writeHeader,572,0.9837219162867715,0.983480267187082,0.9833970411059474,0.9833374540526799,0.9828838405441341,0.9828276358377303
BackgroundGmmCommon.updateMixture,653,0.9701566293087013,0.9601560119104386,0.9629721355863136,0.9691471093675157,0.95777111089023,0.9653514846801889
CmsMessages.key,701,0.9272808011750631,0.9398472221906872,0.9335872448160895,0.9512156103551431,0.8948257599789581,0.9472446031099725
ClusterJoinManager.sendJoinRequest,702,0.9295453719259592,0.9071303953591466,0.943291876938391,0.9251289551607345,0.8964319774386801,0.8940017551155316
UKMeans.assignToNearestCluster,685,0.9510010012838449,0.9046803542186312,0.9256757631860696,0.9449724834604055,0.9247559400010992,0.9460370387879804
BasicAtomGenerator.generate,708,0.9857122354328509,0.985561845100245,0.9858020731069012,0.9858027539714458,0.938774286313242,0.9860612085349016
FileUtil.copyFile,704,0.8856295426043088,0.8999013489972009,0.925992741436583,0.8889749863910661,0.8378045379926862,0.8856279666537186
BigDecimal.intValueExact,682,1.0,0.999898451944495,0.9914451054971825,0.9998918076933462,0.9909861201453397,0.9999083324182367
CmsSearchIndex.isInTimeRange,711,0.9171528592791133,0.8433921993838217,0.9418433106929874,0.8956161492202782,0.9331408897476108,0.9341280858184275
HazelcastServerCachingProvider.getOrCreateByInstanceName,696,0.9325185284416114,0.9333201431127996,0.93240546004298,0.9325233529937941,0.9325280555237562,0.9909318771524955
JavacParser.packageName,650,0.9040989401696082,0.9117402451181809,0.9439353145717919,0.9258442717503437,0.9336081521223978,0.9137658788312636
FileUtil.readString,695,0.9211200738321351,0.9410447201934649,0.9405330507638247,0.9213764417040596,0.9102612864278758,0.9581856998669103
FactoryKernelGaussian.gaussian2D_F32,668,0.953670424783654,0.9629712748860375,0.9590182278348427,0.9515889943313915,0.9632856241525887,0.9497360230959102
AdminDebugController.showDebugPage,672,0.8482437182414088,0.8276470275793413,0.6788210118305514,0.803956184276965,0.8786839721840747,0.7657710525692073
AbstractDoclet.startDoclet,715,0.9143198969315837,0.9546042659114501,0.961654042648011,0.8746287147356864,0.9500139164821091,0.8985286585050005
JavacParser.checkExprStat,712,0.8727011974500062,0.8783336631509396,0.6736280126962993,0.943620211230011,0.8757048705699907,0.9594488328698344
CalendarDateFormatter.parseISODate,728,0.9906871663510263,0.9907512179647681,0.9906871663510263,0.9907359845022323,0.9906026276235661,0.9315270946180583
BoxImageTransform.doTransform,713,0.866114230501745,0.8948611911327055,0.9090077087315032,0.8610125081674479,0.8651244330056956,0.8344666545274732
AlphabeticIndex.buildImmutableIndex,709,0.874756155099119,0.8643059161618103,0.7688328205773518,0.8875023529298433,0.8487720290883337,0.844573705290054
ResourceGroovyMethods.readBytes,714,0.9460652068519749,0.9389121185779793,0.8790782167246718,0.9386827089406079,0.9346430264321182,0.9463317066399414
Infer.instantiateMethod,550,0.8970609419946481,0.8745130662443156,0.9151901219569131,0.8955779465888429,0.890040007617029,0.9210600902126068
TypeCheckingExtension.isStaticMethodCallOnClass,664,0.8794772260242881,0.9956358188795856,0.855136572719846,0.939777439240286,0.9054774277718611,0.9261650005166975
ServletUtil.readCookieMap,681,0.931171619275714,0.9833899256667292,0.9837827445211643,0.9307592518261665,0.98502868687181,0.966910415357961
AbstractGempakStationFileReader.getStationList,724,0.9186806880304014,0.8933808944186253,0.9706644099138678,0.8946521629550501,0.9439178116387518,0.939903759425115
NameNodeSafeModeInfo.reportStatus,665,0.9370549913595148,0.9060101963335975,0.9129258798169076,0.9567690050768984,0.8448667156646059,0.8359526150808573
RowTypeInfo.projectFields,628,0.862689689127614,0.866468699126943,0.9306604869021109,0.8609538328156694,0.8501687482081719,0.8234752393869219
AddOn.isAddOn,643,0.8970646019555535,0.9165126245006399,0.8914800933659229,0.818686518336031,0.8426413737288245,0.7486674301903379
NetcdfFileWriter.deleteGroupAttribute,649,0.998668755429709,0.9986189863147076,0.9999999999999998,0.9961585148820461,0.9999059722625171,0.9244387268607965
GradientActivity.onDrawFrame,660,0.9685427723506265,0.9318789666034172,0.9962935844938154,0.9962935844938129,0.9709644099188898,0.9959886545006609
Nc4DSP.find,683,0.9530841360981377,0.9352769243088864,0.9260960828765347,0.9279501559489873,0.933237066610017,0.9230641722712972
BlockReceiver.receivePacket,656,0.8650332674672949,0.8668026747852168,0.8126551982330089,0.8808652421399885,0.8355735115910276,0.8630701837774837
QuadTree.computeNonEdgeForces,644,0.9661453428125714,0.9836394143594535,0.9666382309356965,0.9768826815790985,0.9741677616793065,0.9828581928509103
HttpMethodBase.getCookieSpec,694,0.8880586656799586,0.8915679776695669,0.9295885117450957,0.902621681950413,0.8743308546946293,0.8532649967873893
FormatUtil.format,688,0.9190020524529099,0.9067048892513049,0.9097565369575881,0.8439251653078967,0.9221083714582133,0.8862002483567624
AbstractCaptcha.write,703,0.8937260142260526,0.9532023703966842,0.9103873939423969,0.9535919245449044,0.9538429933512487,0.9042203375857079
CmsCmisTypeManager.setup,629,0.7642066097585826,0.8888282841995495,0.8745477165512128,0.8773556580130779,0.8175932814335793,0.907059843488189
CmsJspTagContentCheck.setIfexistsall,723,0.9090297377632304,0.9100607291148504,0.9092358534637144,0.9088480975163628,0.9091824519695113,0.9086192872056861
McIDASLookup.getLevelUnit,707,0.894130937423513,0.9598986571412974,0.9260139206693161,0.9572954041907965,0.7711188694606068,0.9366432400747708
EnumUtil.getNameFieldMap,677,0.9963595495246972,0.9999177922175175,0.9959319072358103,1.0,0.999895539292353,0.9962675048840527
DefaultGroovyMethods.join,732,0.9203065864676075,0.904095159336606,0.9393319396559805,0.9297861834513916,0.967584411189948,0.929601432439769
CmsSearchIndex.appendCategoryFilter,691,0.9998353519178006,0.9988004980454308,0.9957411957062686,0.9850067060697186,0.9958556485109042,0.9989625051580197
InvDatasetFeatureCollection.makeCatalogTop,692,0.8135829825804883,0.9602438923966646,0.8539462176719717,0.8180003710482548,0.8509299318922745,0.837605509562663
Calendar.computeTime,679,0.848712992826405,0.890760632122326,0.9057662145173587,0.883743970820498,0.8920935640996815,0.8431144421824909
PostVersionedIOReadableWritable.read,717,0.844033555862683,0.8987763026829382,0.920669753985017,0.8968707593403707,0.8686918656901356,0.8512320785310158
LogNormalDistribution.logpdf,738,0.9942510510090181,0.9923312911044649,0.9799990772759837,0.9918604636159912,0.991406072217909,0.9924633909548218
SimpleGroovyClassDoc.getParentClasses,722,0.8566779063892492,0.8226481605647321,0.8472529780687496,0.8671319737827815,0.8712783635334149,0.808035411039428
SimpleNode.dump,687,0.9809713313495944,0.9559257223990957,0.9945258337954246,0.9810489623684123,0.9409581753705537,0.9314055635473524
CmsFileUtil.readFile,749,0.8019816188573097,0.9542658839375165,0.9858512457529125,0.9542939456077225,0.8658248462217247,0.8667397051491863
PrettyMarkers.plotMarker,705,0.7712549513407645,0.8715140087205916,0.8210917833579628,0.9017096049975363,0.8018462156476369,0.8077729301926266
Cell.containsPoint,716,0.9594503722774016,0.8011854036131866,0.9202159972092158,0.8358942664477973,0.7888826472287549,0.872260730117786
Row.of,719,0.9999117308184214,0.9998757615887032,0.9999014568904598,0.9998441692502397,0.9999062208391098,0.9998766496126588
Sign.setCertificate,721,0.8517487288784084,0.9523993611273227,0.884135992039605,0.9132082846089746,0.8536292626994068,0.8988880725309409
HomographyInducedStereoLinePt.setFundamental,759,0.8912064812051378,0.8917880021397974,0.8911987296551662,0.8924383568976457,0.8942868073586537,0.8916949842732192
ParamTaglet.processParamTag,670,0.9452611175334314,0.9388105458842715,0.9663511175711408,0.9551267338656192,0.853087931942084,0.9003516877015715
XMeans.splitCentroid,742,0.9196695903237034,0.9368266404472495,0.8962706172594452,0.9615488074808022,0.9085273928440323,0.8985645537566738
SuperstepBarrier.onEvent,735,0.8007905904814797,0.829335523693868,0.935404768541784,0.8456391239521198,0.869921052784486,0.8365780415900784
CmsEditPointer.getOldTargetValue,698,0.837784608768414,0.8512747913012783,0.8175162834246282,0.9108571012695613,0.723913185827342,0.8505771252765476
KerasModelUtils.parseModelConfig,750,0.9757049677044295,0.9319004572676234,0.95403625338978,0.9519815391610679,0.9862710255003909,0.9493062860789041
AutoBatcher.newId,666,0.7644647688966495,0.7570416734397025,0.7807004655730241,0.814369837554381,0.8280649506237214,0.6946900230686421
GridVariable.showMissing,697,0.8124707853954212,0.908904947646243,0.912654020312861,0.7882320670942028,0.8817914824849089,0.7890532595946819
Sinusoidal.latLonToProj,734,0.9117070961524886,0.8955979266556131,0.9365995751008183,0.8621402032791677,0.919837730451536,0.9190276352511124
PrettyMarkers.plotGray,766,0.9999069965246183,0.9998712975359566,0.9961384763255878,0.9999999999999998,0.999905237167676,0.9999068259106829
TrajectoryObsDatasetImpl.getMetersConversionFactor,748,0.9877274242226427,0.9878816137603127,0.9238674969647487,0.9879559215516688,0.9188976935851982,0.9880257219813287
SquareRegularClustersIntoGrids.pickNot,755,0.9103297920431265,0.9119224726716711,0.8923075240640418,0.9105623208844175,0.9116315158997487,0.9182411868589129
Enum.valueOf,752,0.966037846303931,0.9470676962409186,0.9263068174328046,0.9391009573590644,0.9447545983791514,0.9357104832091193
Partition.addToCell,718,0.8564441186098772,0.8609239480665427,0.8607121999988839,0.9677987038231598,0.9554735625506134,0.8533905106216719
AbsSetting.getWithLog,773,0.9491964446210096,0.9399241127200096,0.9959184992700564,0.9998608667180547,0.9961432756109214,0.9340220217631184
LocaleIDParser.getKeywordMap,754,0.7492985053843798,0.8207367847641561,0.8340158898993943,0.8074516842283664,0.7127674937501015,0.8429341236867075
AbstractFontManager.increaseFontSize,763,0.9999999999999999,0.9999042998025501,0.9999109883104513,0.9998867316264933,0.9999155985778634,0.9999143785266456
CmsSecurityManager.unlockResource,772,0.9878366834757678,0.9851085005768034,0.9885375468607978,0.9878148421291353,0.9835427087940791,0.9957416160115792
BaseLoader.delete,761,0.9733822564411948,0.9733822564411948,0.9738491019237621,0.9733447809405703,0.973757261537189,0.973305232874376
Setting.putAll,762,0.8678454789910093,0.9999064907283127,1.0000000000000002,1.0000000000000002,0.9998814331004083,0.8677716793181555
NumericSummaryAggregator.combine,686,0.9399210912431555,0.9944746160577755,0.9806792325535305,0.9868615688555905,0.9575823944211588,0.9287564776171474
StructureDiagramGenerator.layoutAcyclicParts,733,0.8387002316446024,0.7869604263189541,0.7968812166181544,0.81038635732396,0.8300665577484341,0.8012876271111683
YoloUtils.nms,771,0.9402392553994292,0.9396893037709841,0.9591551055347733,0.926328718765443,0.9243805117080357,0.9381003433906454
AtomContainerManipulator.getBondArray,777,0.99991804137173,0.999919409584005,0.9999374002985492,0.9999469434254236,0.9999215102869486,0.9999044961287122
MapProxyImpl.submitToKeys,726,0.8964833155808948,0.8892435132780921,0.9054152821354798,0.9580983048762182,0.8936572384635304,0.887350450190141
ExampleImageEnhancement.histogram,760,0.9312480814674506,0.8933730996669758,0.9330777270876655,0.938802498551156,0.9716645164061087,0.9421699058097496
TimeCategory.getRelativeDaylightSavingsOffset,727,0.9672006912166079,0.9066978172039308,0.8776537146738387,0.9630200060923794,0.9039857202889877,0.9047686650118119
LinkedList.removeLast,787,0.9998131704461322,0.999850466547074,0.999868629510478,0.9998686295104734,1.0,0.9998154828868819
ClassUtil.getDefaultValues,783,0.9235347835821641,0.9228400496698421,0.882881879321906,0.8935962030875806,0.9036040690440124,0.9226991567267354
GempakSoundingIOSP.makeSequence,770,0.9669353504909819,0.9623349001555399,0.9499317543673776,0.9650441924253843,0.9557957260900867,0.9691884617590069
StitchingFromMotion2D.setOriginToCurrent,790,0.8994848478253779,0.9367852661004967,0.93764456282624,0.873776606124111,0.932385452744492,0.8676861162566463
MetadataRaftGroupManager.isMetadataGroupLeader,782,0.9076817849493896,0.9593716527518042,0.8811541887439468,0.9012952288768524,0.9186193638511331,0.9059710657490508
FactoryBuilderSupport.setNodeAttributes,731,0.9492155020865226,0.9785513349116688,0.9799949368764282,0.9804751241745775,0.9578940444646957,0.9237819119072573
HdfsFileStatus.toFileStatus,736,0.9939344295975315,0.9998989026261088,1.0,1.0,0.9998745818331016,0.999866273869354
CmsDriverManager.getDriverInterfaceForProxy,781,0.8801541757578378,0.8775109788510568,0.9051192983408635,0.8929425937440474,0.9051531849627309,0.918617814626142
CmsAddDialogTypeHelper.getResourceTypes,667,0.9512151177468121,0.9329734026621856,0.9597581985670982,0.9554752217938866,0.9127101062040518,0.9500158583840904
ClusterJspHelper.updateUnknownStatus,571,0.9506278583483015,0.9360411817831831,0.9408448187774004,0.9688754513155874,0.950244440826392,0.9583291145602675
StructureDiagramGenerator.clearHydrogenCounts,747,0.9932164617307003,0.9929428810871076,0.9926642482022882,0.9932069700460836,0.9927473265455635,0.9821959352255824
ZapTocMerger.mergeNodes,785,0.9508317821947038,0.9613847368102351,0.912427492857595,0.9202339064802822,0.9537866498695174,0.9465131515464806
NestedClassWriterImpl.getNavSummaryLink,764,0.9938604496645828,0.9972693055269594,0.9935257924786013,0.9936295817648938,0.9311447700464766,0.9937466940483433
DatanodeBlockInfo.detachFile,700,0.8629868241669845,0.9067402891145665,0.8391719455565616,0.8840185053750563,0.9152166465846872,0.8855861611943499
DualInputOperator.accept,758,0.9526241459267725,0.9537474933303072,0.8892194095880783,0.9525908584653248,0.8701015370646317,0.9533506037115621
WideningCategories.parameterizeLowestUpperBound,710,0.9350785562725363,0.9353877211595898,0.9433624822964035,0.8995878568466467,0.9359805429734681,0.9246761059864577
SecondsBasedEntryTaskScheduler.cancelAndCleanUpIfEmpty,791,0.9450048055323649,0.9399648794440056,0.9395180689193199,0.9455047825213483,0.941446072996813,0.9361772137254586
CmsResourceBundleLoader.addBundleToCache,795,0.8155024864388253,0.8638321136564633,0.9129776791460577,0.8742986829375782,0.9225295843853666,0.8185584708005769
CollUtil.sort,810,0.9730143056832495,0.9720598946810872,0.9368881666969869,0.9718361707095591,0.9722717608159,0.9720749570163701
HttpSessionsTableModel.getHttpSessionAt,796,0.9953517575733938,0.9833450067042129,0.9843774532310693,0.9952807146976833,0.9950866438755982,0.9846213951433829
PythonStreamer.close,776,0.8588774648684868,0.9267146654444529,0.8700969129922425,0.8224373687831089,0.8864074748187339,0.8575883704622899
SquaresIntoCrossClusters.connectNodes,788,0.8760205949372776,0.8329545460791773,0.8834817861586223,0.8708967583015284,0.8960214780828504,0.910306122442897
CmsSetupBean.setDbWorkConStr,801,0.9275005144665098,0.935058085512925,0.800589784273098,0.9486937541549403,0.7874822698418775,0.8467444940634784
DialogAddUser.initializeCredentialsConfigPanel,745,0.7960622678791202,0.860032528477561,0.8190822319852419,0.8053671528292397,0.7938127258540938,0.7651241477437742
SummaryAndConfigPanel.setSummaryContent,803,0.881386886285098,0.8904199474271006,0.8781868815257161,0.9043956553174413,0.8833203152847453,0.8837145632130372
RepairingTask.isAboveMaxToleratedMissCount,774,0.942141209934603,0.9093118720084287,0.9198486872200328,0.9306095487229092,0.9575773446162086,0.931855183066269
CollationKey.merge,741,0.9360121855995378,0.9328304110764537,0.9306306623300263,0.9078742417733275,0.9340387157721802,0.9545932767830592
FunctionUtils.uncheckedFunction,780,0.951989855357198,0.9901266517404353,0.9930337067627596,0.9623199939081164,0.99268395642256,0.9901858636422731
ReduceContext.nextKeyValue,775,0.8801536888892325,0.9030045859239616,0.8892599611888727,0.9233532725634913,0.8367246467252352,0.8984886779077785
NumberUtil.processMultiple,806,0.929490436402808,0.9522990035744379,0.8423498351076572,0.9522565667655314,0.7130984405750883,0.9040715120456306
EventServiceImpl.getSegment,811,0.9511547476869023,0.9865242435481489,0.97947675019847,0.9382188676141213,0.9778879715871436,0.9799598496366746
UTF16.lastIndexOf,794,0.9646205643179604,0.9697186372379408,0.948639941783939,0.9352341344508803,0.9658570487507162,0.9707488781306339
SDUInt32.serialize,802,0.7944626406151065,0.7942936951685197,0.9261097614045516,0.8431589809130466,0.8633321112762206,0.8111063478883227
SystemOutLoggingTool.debug,824,0.8815179578532912,0.8866045212933458,0.8863543908161967,0.8812845835559773,0.886009873721254,0.8803663838782387
SparseShortVector.setDimensionality,730,0.8918578950137328,0.8655506119542762,0.894274575738271,0.8561237635909111,0.8843474012261303,0.9005270222796772
Assert.noNullElements,737,0.9999999999999996,0.9998521647261362,0.9999314880488175,0.9998747063510337,0.9998943768836184,0.9711589867099006
TreeScanner.visitCase,740,0.9998973007089396,0.9998898776042658,0.9999999999999999,0.9999999999999998,0.9998986538200147,0.9998902406365051
ChemFileManipulator.getBondCount,669,0.9999008927128183,0.9999094047256577,0.9999238721828244,0.9999999999999998,0.9999238721828244,1.0000000000000002
LocalExecutor.executePlan,815,0.9206045288288075,0.9302940761728595,0.9406049075799846,0.8790904139854947,0.893463325153809,0.9260650326343759
Preconditions.isNotNull,751,0.9761056333312549,0.9754269970988979,0.9761289648850222,0.9754462624105857,0.9709671659277782,0.9759953495594891
HadoopArchives.relPathToRoot,812,0.890259984253446,0.9095558045680544,0.9052156055074356,0.8416095045003792,0.8435827670657557,0.9243690067263842
AWIPSsatConvention.getAxisType,675,0.9450995887891432,0.9736809800525467,0.9744122007960966,0.943625345660722,0.9245081252763452,0.9565058682995414
MigrationManager.scheduleActiveMigrationFinalization,739,0.9376685552581133,0.9450216126624285,0.9388532891720993,0.9076212455726579,0.9634898991018475,0.8589981632925481
HeadlessBootstrap.warnAddOnsAndExtensionsNoLongerRunnable,804,0.9809094061471871,0.9800400828106343,0.9623777002833312,0.9273323643970297,0.9629791769204463,0.9794004435259086
MemoryLogger.getMemoryUsageStatsAsString,807,0.9652752897618003,0.9554320172685993,0.96727078017076,0.9667632160731705,0.9666921836401084,0.9363218080392081
VMath.squareSum,838,0.9884291166409686,0.9885241109446694,0.7494295824160535,0.9882541889068671,0.9420592868350166,0.9887179405758545
Region.getInstance,829,0.9309137325666612,0.9131659990787824,0.933581119502124,0.9243375312463034,0.8838348147786338,0.8766623971505833
MultiViewOps.split3,720,0.9999342865149787,0.9999067532611611,0.9970583205402992,0.9999460165540205,0.9968898143439162,0.9993782723169657
OrPredicate.setPredicates,725,0.8063814601082571,0.9057078908069266,0.9342189619857616,0.8775112144448955,0.8568452849974487,0.8980638256057095
EnumConstantWriterImpl.getNavSummaryLink,769,0.9945753906133075,0.994679370342028,0.998728509506446,0.9944771374824439,0.9989758710566223,0.9946724186402917
VdWRadiusDescriptor.calculate,729,0.8413579423104386,0.9172329732551452,0.9219315072825346,0.9169658277311178,0.8942556302352199,0.9163350865502685
DateIntervalFormat.fallbackFormat,744,0.8768358932524543,0.8819160562437408,0.9117997962317635,0.8248746327038857,0.8261472100367904,0.9322739573144022
DecimalFormatSymbols.setPlusSignString,746,0.9999999999999998,0.9984414432085297,1.0,0.9985053743344452,0.9969835557402977,0.9954890037857413
AtomicAllocator.getHostPointer,753,0.9999999999999999,0.9566004343385144,0.9926899270180357,1.0000000000000002,0.9931077540294756,0.9998667637024992
DeviceLocal.clear,789,0.9682827067560965,0.8907894777808818,0.9839825408719751,0.8167375648465838,0.9170078480043748,0.9267145092812931
SerializationUtils.toByteArray,805,0.9495029113055498,0.9683798733199673,0.9922526615693145,0.9496347213809825,0.9922207522758206,0.9499246065688275
InMemoryChunkAccumulator.reassemble,756,0.9382610072733568,0.9418973096968464,0.9578916657413515,0.9338525698629679,0.959094468111872,0.9267875776955558
Version.isBetween,778,0.8775218993192734,0.8775188022989825,0.8439930139339845,0.832282633392525,0.8325966093916202,0.8656885355235054
RestartStrategyResolving.resolve,827,0.924540536539476,0.9301303697643517,0.944546536811877,0.927197114144868,0.9317922419686734,0.9312155555033248
HashUtil.intHash,793,0.9594352609855072,0.9590514199545396,0.960524860422913,0.8725739244871357,0.9608670507400489,0.8764578462245908
FilteredConvexHull2D.checkCandidateUpdate,768,0.8244710530664613,0.7529290285944731,0.842475525268454,0.8670852065315425,0.8178924386192863,0.7943098446308615
ValueCollectionFactory.emptyCollection,799,0.9998909653629379,0.8905575706780015,0.9654990715632493,0.9508898654471765,0.8879584760356982,0.8876253785638683
AbstractParam.getString,858,0.9270530552871661,0.9269252787685571,0.9998697639481865,0.927406467724845,0.9998444654289799,0.9276660491440764
Config.setJobTrackerConfigs,743,0.9999338088989609,0.9999448742340166,0.9998670483042656,0.9998992405831498,0.9999442492648452,1.0
ParamFundamentalEpipolar.selectDivisor,844,0.8730443369119382,0.8485008234742151,0.9409264796520603,0.8857463612790291,0.878531925093297,0.9090455983512828
CookieBasedSessionManagementHelper.getMatchingHttpSession,842,0.9312754678604583,0.9169960411623209,0.9315302669665025,0.9093659120038529,0.9102393179562093,0.9081572814758793
DODSNetcdfFile.readDataDDSfromServer,792,0.7756041175314277,0.7421495752325468,0.8304526250601587,0.8832907872649568,0.8282446974952287,0.8313882635404191
NodeQueryCacheEventService.publish,833,0.9400605714246526,0.9452025284932347,0.9290552184185419,0.9287453059804854,0.8506863473845421,0.9200109570202248
VMath.angle,836,0.8842842313731711,0.9348915593092325,0.9175610853878893,0.8727186608773511,0.9351295234099315,0.8785585966073326
NetUtils.unresolvedHostToNormalizedString,800,0.7781030479716645,0.8393083459175918,0.9164141743649926,0.7942075865967342,0.8387716024680713,0.814791867350616
CmsDataTypeUtil.isParseable,831,0.8172496539628679,0.8192240988910707,0.8206527959693738,0.778218469889496,0.8200596513922496,0.7767071818028249
FileUtil.normalize,767,0.8381480127491174,0.8611956031248033,0.8392972740629039,0.8206290522996281,0.8665497233222075,0.8360031012702583
ExtensionActiveScan.showCustomScanDialog,848,0.9617726764612551,0.9509032289646472,0.9806101156801182,0.9402944664969107,0.9600535197621982,0.9339190924378797
HttpMethodDirector.isRedirectNeeded,857,0.934039759990263,0.9375803287061546,0.9312748834525888,0.92269875294282,0.9302964268706846,0.9370033263850236
PartitionStateManager.isPartitionAssignmentAllowed,845,0.9677244391002303,0.9631562364397006,0.9607826440332002,0.9650452754434317,0.9616660860472949,0.9678808511358296
CenterLossOutputLayer.computeScore,798,0.9638683830777808,0.966367902569802,0.9769213331211095,0.954431430608664,0.979353978753134,0.9538905947542298
AtomContainer.removeSingleElectron,850,0.943064396043241,0.9275920878312658,0.9172686012225704,0.9239114457052744,0.9437375564112961,0.9423315674120554
