func_name,sample_id,deepseekv3.2_ires,deepseekv4-flash_ires,Qwen3-Coder-30B-A3B-Instruct_ires,gpt-5.4-mini_ires,gemini-3.1-flash-lite-preview_ires,Qwen3-32B_ires
Planar.reshape,1131,0.9815103824187372,0.9862065879504428,0.9874854401841926,0.6111059296270311,0.986298224249351,0.9812035808117926
MongoDS.initCloud,1063,0.8016579472143138,0.9071467773783425,0.8030566037270136,0.8225129823703216,0.8528432050941808,0.8948242694464354
SqlConnRunner.del,1125,0.9602589875259689,0.9607493133667316,0.9604143867832031,0.9602424000307229,0.960800400287299,0.9609271912224352
SetUtils.difference,948,0.9501982010800167,0.9355207735328187,0.9496532492384715,0.9501229847644495,0.9500025987237483,0.9515225439712339
PharmacophoreMatcher.matches,1123,0.8642420581533085,0.7652709192462424,0.798351941607971,0.803920663833432,0.8345198809058462,0.877891396924657
Normalizer2Impl.recompose,1083,0.9127420922259406,0.8590845448757133,0.8968738635945385,0.8923371312890498,0.9375370498043271,0.9084774746556004
CmsOverviewSearchIndexDialog.defineWidgets,1112,0.9604170758613955,0.9258392529925793,0.9367879712408439,0.9490598674845316,0.8967455422750285,0.9640375633959656
ArrowConverter.writeRecordBatchTo,1116,0.8445266783784062,0.8627876897171637,0.8330472950433314,0.9365012467968393,0.8207910079660085,0.8496460544949949
ExtensionDynSSL.getRootCaCertificate,1118,0.8749846357810667,0.9224100035259103,0.9344191064886207,0.8424265099249104,0.8702299444717128,0.8297318474157334
SparkSequenceVectors.fitSequences,1100,0.7966406826452148,0.7849959193613517,0.8115076976780831,0.9020006008525939,0.7842784865335369,0.7962970042858281
ConstantsSummaryWriterImpl.addPackageName,1114,0.944633823641823,0.9274451246659899,0.9348767287631418,0.9294559504444307,0.9254583611095095,0.9301447279090502
LocalTransformExecutor.executeJoin,1090,0.8153607699019383,0.8392218144012846,0.8360121991000179,0.8556659925787495,0.835646278034989,0.8022846500842229
VisOdomMonoPlaneInfinity.maximizeCountInSpread,1124,0.8545756191459708,0.8685006912690824,0.9099635395714626,0.8706605607343078,0.9335048604218636,0.879227173952621
Assert.checkNonNull,1163,0.9076999175278849,0.9083276820855436,0.9078387414073762,0.5523635222625368,0.9079241443545116,0.9075841287141843
CmsXmlContentDefinition.findSchemaTypesForPath,1144,0.885691537689456,0.9105191431930683,0.9097214397018994,0.8798582051155089,0.9027476646995781,0.8893287247952095
AvroSerializer.snapshotConfiguration,1103,0.9194192059487155,0.8770146850444953,0.9446662521158288,0.886107546463039,0.9026889538811377,0.9194461683331983
LonePairElectronChecker.isSaturated,1149,0.8207130916268754,0.7842918307406764,0.8141120792512418,0.7828455654649505,0.779478601957686,0.8347218935870518
MemberSummaryBuilder.hasMembersToDocument,982,0.9253438539740505,0.9015824519652146,0.9398199912471911,0.8551973422882186,0.9658338289428443,0.8501250728407114
ByteBuffer.appendDouble,938,0.9996916414236974,0.9996916414236974,0.999899560238332,0.9999175133584046,0.9997874587870659,0.9999168013017034
RandomUtil.randomColor,1143,0.9303259368214456,0.9303313370333799,0.9299569274336317,0.9308236342858331,0.9303259368214456,0.9312667931005525
DefaultTableModel.addColumn,1130,0.9022949671873772,0.9599903193182278,0.9590801611067268,0.9598994391713869,0.8835544250850147,0.9019602077095508
PROCLUS.computeDimensionMap,1108,0.8810272363097131,0.8959129204271418,0.8961117826828036,0.8953908235462065,0.8429005999221396,0.8697931180314561
KerasTokenizer.textsToSequences,1146,0.9253859806852374,0.9423345285349145,0.9145479129706414,0.9747832024710179,0.9474156914647235,0.9358913587623789
GempakSurfaceIOSP.buildShipFile,1119,0.9126718550665442,0.9210295161900485,0.9064465573917234,0.9155548783036989,0.9122926704072937,0.9109142297751578
TypePrinter.className,1135,0.9472720389537379,0.9080196374190498,0.9269298267749357,0.9272444683471679,0.9323999764935474,0.9233216794142995
CalibrationIO.save,1050,0.8239448051890949,0.914117779903258,0.8311023349406244,0.9344431438806805,0.9200182210198082,0.8189991626889563
NcmlConstructor.readVariable,1132,0.8912334550517618,0.8794599730878953,0.8665323146750046,0.8936333192883141,0.8657574887697612,0.8787864900502026
DicLibrary.gets,1129,0.8949502827516261,0.9978075993366303,0.9978500195427563,0.9357851596778372,0.9979159443685784,0.8781507654242411
FactoryBuilderSupport.autoRegisterNodes,1138,0.6601935715832945,0.6634275021366023,0.9115069206077908,0.9176901983194606,0.9314577881244714,0.6636139769949742
RBBIRuleScanner.fixOpStack,1147,0.9205886736224573,0.9406485035280528,0.92476029620594,0.9012599111179134,0.8877252271182915,0.9090360028477613
ExtensionHttpSessions.getHttpSessionTokensSet,1137,0.9998664806785816,0.9991133183455319,0.9992110449256205,0.9998635536590079,0.9989849512819288,0.9991379376781752
GlobalDSFactory.set,997,0.9088266811613815,0.937167973757242,0.9542258754862194,0.9189061147362664,0.9514787001461164,0.8993229648694397
Spider.submitTask,1156,0.8798555984668912,0.8218704674699786,0.8245601364398949,0.9092828352599006,0.8169889620393245,0.8204632374919267
ProxyThread.notifyPersistentConnectionListener,1139,0.9891576711403375,0.9916909985085017,0.9760740605578466,0.9796739824218466,0.9837110607131997,0.9792507696704579
ConvolveImageNormalized.horizontal,980,0.9900870046437441,0.9700098193291917,0.972600376638027,0.9797158597256097,0.9775089536223697,0.9762995709478703
PausableScheduledThreadPoolExecutor.setIncrementalDefaultDelay,1011,0.8358639135466268,0.9044291429573252,0.8196433732115939,0.9321187746255963,0.9373673765943421,0.836618013138612
CmsDefaultXmlContentHandler.validateLink,1134,0.8578270112356258,0.8952445350354243,0.8742098530413516,0.8753503175192076,0.9088723841607164,0.9036155561716627
MathUtils.murmurHash,1153,0.9474313613655896,0.9478883010862683,0.9486035569708157,0.9692625028107577,0.9485204683369812,0.9483202324008765
LUDecomposition.getU,1007,0.903638429455615,0.9958592740730512,0.9958893010893975,0.9998977417725031,0.9646224842751498,0.9363689041228961
Record.setNull,1164,0.965502920652979,0.9695484970109713,0.9731807247130912,0.9684600466445248,0.9575646713892823,0.9642560760283684
ExtAtomContainerManipulator.convertExplicitToImplicitHydrogens,1106,0.8482066507994539,0.8689690533660066,0.8344688736043065,0.8970046125605732,0.8458368753101457,0.848779644601201
AddOnLoader.getLocalClassNames,1113,0.834336109873515,0.777208604342329,0.8300338423162401,0.823419348700885,0.8057491596336372,0.8360319235740183
CalendarDateUnit.makeOffsetFromRefDate,1102,0.9055809044463689,0.7552741296580349,0.902151517885379,0.8811411203443282,0.9153833759639203,0.8788521065376329
TimeSourceProvider.getInstance,1126,0.9585222887058841,0.8543970235682085,0.9597555867791318,0.9132315921122137,0.8618359580933037,0.9589719968332125
MemberSummaryBuilder.members,1140,0.8538568749563651,0.8544895701550684,0.8426256624482409,0.7948842789267809,0.8585270009801362,0.873559536264966
DoubleDynamicHistogram.materialize,1127,0.9363678924915997,0.9352410188739543,0.9661016475429397,0.9583073132523785,0.9468724984418846,0.9380624588897116
WatchMonitor.createAll,1148,0.9136358329674031,0.9430013140280307,0.9436235973228556,0.9068934115866305,0.9295414558860615,0.9137554792518243
VocabularyHolder.resetWordCounters,1167,0.9879873549677711,0.9883430582722487,0.9879015041549905,0.9774919710723189,0.9879873549677711,0.9880099275181219
JShellTool.argsToSnippets,1166,0.9092325074258178,0.925488266499033,0.9224170914879121,0.9028851505432011,0.9006763425416461,0.8826544471978536
ProteinPocketFinder.assignProteinToGrid,1152,0.9147801316921744,0.9343042451872394,0.9229462500863843,0.9268658953692046,0.9275697145370168,0.9239126722067218
QueueContainer.txnRollbackPoll,1174,0.8846288429079502,0.8867147324969301,0.8855856510746926,0.8617180637571739,0.8859869579979964,0.8864485522738375
SimpleCamera2Activity.configureTransform,1142,0.9643344410483141,0.9651333122797893,0.9558703101490076,0.9765488675573308,0.9514837423596344,0.9493440487774982
SingleInputPlanNode.accept,1173,0.9413798664611122,0.9440501541570622,0.75453161894367,0.9281666219837841,0.9907079628573753,0.9424926654880685
ClassGenericsUtil.instantiateLowlevel,1161,0.8088171388999422,0.8788488336993536,0.6890234768891833,0.8996235907598071,0.7909438210808089,0.8032213131394051
KerasBatchNormalization.getMomentumFromConfig,1141,0.9952747995763903,0.9999347070239037,0.9966653932193602,0.9971752009827698,0.9946651201084772,0.9955400018911135
ConvertBufferedImage.checkInputs,1162,0.9379105928805831,0.9458068174777933,0.9449241746255983,0.9391514062364504,0.9394416808390936,0.9320051939592644
BondTools.isValidDoubleBondConfiguration,1086,0.8395762600431944,0.8495793747465801,0.8437492015098059,0.8332927048176125,0.8336639101293601,0.843131868460496
XLogPDescriptor.getHydrogenCount,1193,0.9999044742257264,0.9998266568071567,1.0,0.999928693549821,0.9999320109359628,0.9999447427961152
Config.findMapEventJournalConfig,1191,0.9998950359678475,0.9998958878505502,0.9999999999999999,0.9998887561294418,0.9998987208077954,0.9999343103079896
CmsBrokenLinkRenderer.renderBrokenLinkGroupContainer,1208,0.7875112046791516,0.8944382027655814,0.8267492973972524,0.9716049505197392,0.8771906888941331,0.8886376424354473
DFSAdmin.metaSave,1158,0.8445510649434271,0.8503389640532787,0.8791260686990008,0.8168371803868001,0.8658032463920784,0.8444288385075488
LogGammaDistribution.logpdf,1169,0.9282367070065006,0.9454452807489934,0.9508923087112834,0.9383402359509062,0.9612993800426018,0.9275452811682192
Sql.executePreparedQuery,1160,0.9956251466692246,0.9414115794361007,0.9999410031481037,0.9998910772349274,0.9998768864871493,0.995536471970682
PROCLUS.greedy,1136,0.954430596459344,0.9757087668879905,0.9655296161765281,0.9672005640423547,0.9636134251806423,0.9547376572457795
ClassDocImpl.findConstructor,1182,0.9342114542080149,0.9331710961976352,0.9410391828495311,0.9259223475661076,0.9304284264517914,0.9334157679599722
IntHashSet.add,1155,0.9006110118319113,0.9000747563048277,0.8995911434301086,0.9261123292147485,0.9098912682305172,0.909029131476234
CoronaJobTrackerRunner.localizeTaskConfiguration,1111,0.8668851860717082,0.8406464194527148,0.834350553025903,0.8230158738555551,0.8576927531439277,0.8325053405660189
IdcardUtil.getGenderByIdCard,1157,0.9532711623094924,0.9329526135013142,0.8510489641436721,0.940465821859746,0.9373971487606124,0.9570187973620597
GenericMethod.setParameter,1194,0.8386644620716716,0.8163990268848931,0.7889438595660834,0.8311337054585236,0.8191179760132679,0.8478015204365362
SortedGrouping.combineGroup,1145,0.9399558656699711,0.939175142770889,0.9386280963154576,0.9399860553332022,0.9376091322578095,0.9391711577917682
CmsDefaultXmlContentHandler.initFormatters,1185,0.9219616325240552,0.9192497009583135,0.9141268864840721,0.8602854523600187,0.929629273085074,0.9222419780722751
PnPInfinitesimalPlanePoseEstimation.constructR,1122,0.9471389149083683,0.9302063575695906,0.9283529643967494,0.9466041154544496,0.9526117234620591,0.924957982999695
PopupMenuHistoryReference.initialize,1133,0.8660718065700065,0.801850369845181,0.7530927564822916,0.7607846245137511,0.8502727802333292,0.8257103451880781
RDN.avas,1154,0.8084594378108934,0.8089291724603848,0.8091878265515716,0.8083279429528568,0.8084078858659733,0.8089041880434455
CalendarDate.parseISOformat,1187,0.9090245747868501,0.9766331121878178,0.9491587374363948,0.9760176445633935,0.9458728100847789,0.9005373799038756
GridCoordSys.findCoordinateTransform,1178,0.8552816255779048,0.8834936083040714,0.867819953859796,0.8804562443684473,0.8501744604140806,0.8633544385845717
Integer.getInteger,1199,0.8942652377417012,0.9285830271143346,0.9998897264301229,0.9472119468819136,0.9467146563051496,0.8930155218855094
Holder.of,1198,0.9794390070437137,0.9557731127213088,0.9555866422809344,0.9264122943727453,0.9566050560264812,0.9793894342428675
LsImageVisitor.visit,1188,0.8154496588994061,0.9146678881859295,0.9157223968976378,0.8866994215767185,0.8889321567860958,0.825181679917258
Shape.toMmulCompatible,1177,0.9017085731472826,0.893350593200276,0.905634143891931,0.8966614886718216,0.8567704180060453,0.9013580851811085
CollectionLevelScanner.getXlinkHref,1171,0.8974135676294477,0.8903510654008376,0.9075468406242733,0.8194603475437633,0.9238421100153735,0.8941930495398419
EventPublisherHelper.publishCacheWideEvent,1176,0.965442725502205,0.9704073480467975,0.9345278774960382,0.9719596421639112,0.9755338659593235,0.9660688476304498
CmsFolder.isFolderType,1197,0.9676544668076673,0.9718201562878896,0.9602309508918215,0.9677820544111354,0.9723170888094558,0.9727161602727569
Reaction.addMapping,1184,0.8625303465170069,0.9327235222703412,0.9280311554445777,0.9221759099473847,0.9202133552072808,0.8623670195868302
Path.depth,1196,0.6935512277024705,0.7806383848624519,0.7162848907002577,0.9280994030425291,0.7941142263635903,0.6957503787868482
PublisherCreateOperation.removePartitionResults,1205,0.8832116825277606,0.9272491756693678,0.9169435924524263,0.903782735851972,0.8780474749087753,0.9319428006935363
CommandFormat.parse,1128,0.8770540324407683,0.9149486193805292,0.8987979524348653,0.9048187120448029,0.8708548838463678,0.8530062971918992
CmsAliasManager.checkPermissionsForMassEdit,1203,0.8802788971232831,0.863805873236761,0.8487664012567194,0.8749809148891684,0.9628677445729854,0.8804325621887545
SimpleSeekableFormatOutputStream.write,1180,0.813007966481122,0.6942872546701093,0.7387694220948248,0.7288788909987401,0.7550378365234206,0.7904463338921109
ExtensionLoader.hookScannerHook,1181,0.9415062216597124,0.9463734703297861,0.9264664118803034,0.9345407073864188,0.9431014644620725,0.9429782911133852
ClusterServiceImpl.setClusterId,1231,0.791342769273629,0.8843404534432058,0.9066118934059059,0.8738310031037522,0.884445861084251,0.7915105144926784
DataNode.reconfigurePropertyImpl,1207,0.9101051621328059,0.9408602001607409,0.9609431508696906,0.9591950133058641,0.9594542914450485,0.9052943527425333
PartialFilledStructureMerger.generate,1222,0.9239456269929122,0.899641229877944,0.8127038315728397,0.8937081774155445,0.8580648341525159,0.9051462962622729
ServletUtil.getHeader,1215,0.8655201295395573,0.8980380694648205,0.8966346166491452,0.892410032434805,0.8892311095816878,0.8660464650333553
ThymeleafEngine.createEngine,1189,0.9341893640659552,0.8338383724557892,0.9473970877555186,0.8380112261951707,0.9538553944344279,0.9455434384342
MapEventPublisherImpl.isIncludeValue,1227,0.929616950952161,0.9499997697120669,0.9412462859575417,0.9458045934891114,0.9493653504190255,0.9453351977457863
HtmlDocletWriter.getTypeParameterLinks,1232,0.9964072136246825,0.9961353135505279,0.89705578997168,0.99635113932152,0.9986600092792756,0.9963555035036872
InternalTimerServiceImpl.restoreTimersForKeyGroup,1170,0.9206715967346654,0.9076511516194302,0.9105656105884713,0.9384952385421635,0.924725600633112,0.9307989029923806
ReflectUtil.getMethodByName,1172,0.9998680524742758,0.9998814634009594,0.999866552672033,0.9999006189968693,0.9998825548040041,0.8335426741648277
QRDecomposition.isFullRank,1210,0.9099109154106579,0.9135502188623411,0.8917780873547103,0.8410112295084717,0.9483181020377474,0.8936858089949004
HttpMethodBase.addUserAgentRequestHeader,1211,0.9615147810236184,0.9639926616211738,0.78080507348118,0.9644549303331106,0.9775617528185022,0.7481820438624883
MiniCluster.executeJobBlocking,1220,0.9831965030706644,0.9772204292010387,0.9824587321783136,0.9796555560241169,0.9775428441399667,0.9765416584891421
FTPFileSystem.create,1159,0.9423202896918359,0.8569141292890183,0.8630978909718632,0.9158872247883338,0.8129477940202672,0.8684437926245742
Router.allAllowedMethods,1223,0.9090116306423878,0.9129468580180358,0.8997714284252054,0.8973946828309851,0.9135473751571245,0.9238021108744074
VisitorUtils.acceptVisitor,1179,0.9317264150211899,0.9222623079315054,0.9210217282669951,0.9228682156376992,0.9280790521546849,0.9328059043799458
MStress_Client.readDFSPaths,1183,0.8953148487957033,0.881242649423777,0.9157358215201253,0.803605297502148,0.9148678576575208,0.867629843610331
CmsModuleImportExportHandler.getExportHandler,1200,0.9303714423080459,0.8935755420669852,0.8750765072127845,0.8929698122141089,0.8747574972318181,0.9143046650138951
SerializingListener.processEvent,1219,0.7697932414936046,0.7281905718831794,0.7134305217412832,0.6756830902720342,0.657253224779575,0.7106319019445501
RingbufferContainer.checkBlockableReadSequence,1238,0.9371464866187856,0.9371502053151587,0.9367441134084454,0.9402825902100336,0.9360092920330426,0.9257612178545541
CmsLinkProcessor.processLink,1218,0.8563685235004694,0.8448466930547486,0.852571705102244,0.8364557763853684,0.8660294586060531,0.8701140386597609
CmsSchedulerThreadPool.runInThread,1213,0.9071360960727018,0.9010381461707823,0.883006970731573,0.9072238461319139,0.8976977478950868,0.9044049766448702
EncodingGroovyMethods.decodeHex,1209,0.8793392809688119,0.9064744173909117,0.8853870185169331,0.8649004603226247,0.9055365422190804,0.8728707209152559
JavacState.findAllArtifacts,1246,0.82391275813091,0.9381159330908635,0.9269417098683461,0.8618969747801859,0.8984945478146523,0.8484156171603248
ImageFlow.reshape,1252,0.7771037848847019,0.8365981559152303,0.9115245018884248,0.8532322442069886,0.903614260897826,0.8130997277176576
SpiderPanel.getAddedCountValueLabel,1221,0.9998748517538166,0.9998691559494255,1.0,0.9999052864547355,0.9999220142187575,0.9999103450808537
AbstractHeapPriorityQueue.clear,1253,0.832019728249686,0.8306794130225459,0.8422049513315455,0.8881821098459346,0.8428376495418574,0.8297791119349982
CmsCategoryService.localizeCategory,1233,0.8459161904480226,0.9537206735861141,0.9050243066966965,0.9206870349929941,0.9326116312723179,0.9003668557796517
ModuleGraphBuilder.buildGraph,1237,0.9306297078342612,0.9303798503586056,0.9195427167664214,0.911443843821554,0.9168736099964436,0.9302622471734774
SOS.computePi,1229,0.8957939653185746,0.9791674611784781,0.79189204441348,0.9821369086456141,0.9037594170086223,0.9413721776281818
MapBuilder.putAll,1251,0.8979329210853533,0.8992433050431372,0.9999055128929871,0.8893340699707583,0.8980117778630888,0.8981221579310522
ComponentMaximiser.maximiseComponent,1247,0.936827088492696,0.9409130956455125,0.9279429449907175,0.8034728330764727,0.9389146006465995,0.9375217605850952
AbstractStereo.contains,1235,0.9499610106904793,0.9339670737205348,0.9226397295454635,0.9496591029615548,0.8585062918891901,0.9213394217583476
ConfigManager.getPoolMaximum,1240,0.9998975422206257,0.999909779570833,0.9999094669717385,0.8589903630633644,0.9998642836384728,0.9999231380345549
CmsDateBox.setFormValueAsString,1259,0.8535935960679774,0.8771302773553893,0.8511688071318599,0.8683791605331442,0.8967011378432937,0.80110083521212
MemberSummaryBuilder.buildConstructorsSummary,1168,0.9993035457365416,0.999220190882827,0.9993035457365416,0.9993077782022545,0.9992021986860167,0.9999246613210319
GetDirHandler.sendDIR,1224,0.9312383022118073,0.8786305310333593,0.8915120441765916,0.927961122145533,0.8980001325116345,0.8630372668863517
YamlConverter.convertYamlToJson,1260,0.9174663198790136,0.934373154891722,0.8282202334926958,0.9808910830304476,0.8460798794574047,0.8363960200501378
ModularJavaUtils.checkJavaInternalAccess,1236,0.8297523672409949,0.8192855923920692,0.5848967166553473,0.8123873403834881,0.8733599814632557,0.8500543172273547
IsProtonInConjugatedPiSystemDescriptor.calculate,1186,0.9152077626899582,0.817691608236907,0.8413009320108394,0.8387576205237617,0.8378187825896446,0.8722779934047142
MethodBuilder.buildMethodDoc,1195,0.9199558463939259,0.9344670045674582,0.9267347317828069,0.9970959920999897,0.9973227870272875,0.9173765221548791
InvDatasetImpl.transfer2PublicMetadata,1150,0.8485819664165052,0.8460066707599349,0.8179830025127858,0.8501769866793265,0.8039909014232486,0.8460504940356784
RingbufferContainer.convertToData,1263,0.8807542913571842,0.853516537001082,0.8540088784864415,0.8469504261079251,0.8257097655143713,0.8814045915077784
OperationParkerImpl.onPartitionMigrate,1241,0.8173209769969256,0.9166744346836949,0.8698414191614341,0.8510673960410732,0.8879992714058778,0.8931045258762836
MatrixParadigm.initializeWithDistances,1268,0.9522144894140598,0.8991037898846533,0.8197843257824551,0.7818209259570342,0.8891442925860611,0.9524198918300676
CmsImageScaler.setCropArea,1267,0.9999013215631104,0.9999075172390272,0.9999075172390272,0.9998943330450575,1.0,0.9999175549639197
QuorumServiceImpl.findQuorum,1269,0.9192796198088764,0.9483529468689327,0.9577145071076136,0.9374905921407738,0.9582439165522286,0.9026750346095807
ParseUtil.parseDouble,1151,0.9146497465270036,0.9245171835137851,0.9345405387929242,0.9299687066829583,0.9016644950777153,0.9212831520406625
PerspectiveOps.multTranA,1243,0.8641207811691529,0.8905571048735414,0.9521779118602727,0.8876039925015141,0.9653469483303574,0.8654320193694124
DistortImageOps.scale,1225,0.8503365606495344,0.8576100261414994,0.7491173318476828,0.9285715653286015,0.8885325826630125,0.8633194012539036
CmsDriverManager.createSibling,1230,0.8977702176535063,0.8614020300056906,0.8842761249290003,0.8470558180239871,0.8468921281633324,0.8668401312673032
ComputationGraph.feedForward,1276,0.9999003738457429,0.9828858879811002,0.9547410390022472,0.982567412426225,0.9788291473849307,0.9998943902028838
BasicConstraintsExtension.get,1256,0.9945167752188586,0.9855245538999546,0.9946504989586762,0.9952592868123216,0.9942965874741457,0.994551272895805
RefineThreeViewProjectiveGeometric.refine,1175,0.8714767437415712,0.7725456977692025,0.9082982059525953,0.8675527998707292,0.907039123307951,0.8834075481611634
CmsVfsService.getAvailableLocales,1228,0.9156834577043891,0.8899286076242969,0.9114358715040508,0.944586972431394,0.935905378968378,0.90938232337128
StabilizationCharges.calculatePositive,1262,0.884529994918141,0.8783341173070734,0.8765962023496621,0.9010522996743042,0.9019500408999954,0.881624746093235
PoolInfoMetrics.getResourceMetadata,1270,0.8056335444721408,0.8439710051073899,0.8048736017036057,0.8996255036929411,0.8559263824716625,0.8231317883893879
Utils.overriddenClass,1273,0.9230101967739177,0.9674633105535716,0.938270316846268,0.9647849661882091,0.9678544023877508,0.9234901446883478
GPathResult.plus,1275,0.8056998006279176,0.710010169400127,0.8036512378273464,0.822373626178832,0.8471271421640927,0.8317271513567027
CmsModulesUploadFromServer.getModulesFromServer,1278,0.8640777051389799,0.8708394863856236,0.8820393076762556,0.9803432296018366,0.9560663366096461,0.8753267216498094
User.getAuthenticationExtension,1298,0.9102466310120456,0.908528040388555,0.9998959872237254,0.9098296955966758,0.9998799042994579,0.9088918672753155
MainFooterPanel.addFooterToolbarRightLabel,1279,0.8595904961809058,0.8673236995151901,0.8578143161029941,0.8523538423119986,0.7644335101456148,0.8710334027051517
InternalMailUtil.encodeText,1217,0.924375591897292,0.9375419768594064,0.985825717314673,0.8890864775710964,0.9638511466445908,0.9312930363217996
NetworkTopology.getPipeline,1284,0.8787863372371228,0.8695913324760765,0.8919779714361306,0.8929670330451538,0.922542028364168,0.8828978456292353
MolecularFormulaManipulator.getHTML,1264,0.8399182878404297,0.777912113842724,0.8264137168302904,0.830194915517917,0.8539647318079762,0.8410770844660221
CmsDriverManager.addResourceToOrgUnit,1281,0.9998906165532747,0.9998832774793334,0.999905711072662,0.9998934939050701,0.9998898924862624,0.9998958810238426
DFSContentProvider.refresh,1296,0.8556694210664396,0.8723526107100275,0.8541862640355031,0.8283388476902882,0.8906502712125504,0.8553732533192608
RichDiagnosticFormatter.preprocessDiagnostic,1254,0.8860315821839116,0.9447784211823363,0.9294095852871407,0.9333302065309577,0.9540226670643153,0.8852060863184036
AtomContainer2.setAtoms,1258,0.7352048342886728,0.7426625115385009,0.73079521671051,0.770007964638272,0.7141654202952437,0.7520210173505205
ExtensionScript.getWriters,1285,0.8078722469690955,0.769454326636688,0.7796815045551055,0.8052072027600663,0.7692789125294984,0.8326819104173725
MethodWriterImpl.getMethodDetailsTreeHeader,1214,0.9998801406349255,0.9999255732193757,0.9999033800805621,0.9987954330141582,0.9989166067251528,1.0000000000000002
NamespaceNotifierClient.removeWatch,1216,0.9237418381730428,0.9272969731855001,0.9343537817363488,0.972930530835069,0.9208811348674536,0.9245324988896407
ConnectTableDescriptor.withSchema,1287,0.9056535022888172,0.9058870645674526,0.9057207142807415,0.8062588280208173,0.9061944419554928,0.90634877501238
fannkuch.count_flip,1289,0.9084987424199722,0.929290077328077,0.9177281018307356,0.9360768247970145,0.8822532354559448,0.9084782687093935
SearchIterator.setIndex,1290,0.8819817584797115,0.829037765629018,0.8581795824188226,0.8921038321849802,0.9068738802839941,0.8826060702818935
DatasetUrl.searchPath,1308,0.6504279159825903,0.6513419224737115,0.8645059995877472,0.9118157690133588,0.8541919924156527,0.6141906187544524
UserAgentParser.parseBrowser,1286,0.9702131097150616,0.9702798861038977,0.9701521439497389,0.9704598874542574,0.9702435265940403,0.9692405934745376
Tailer.start,1288,0.7263434495481238,0.8420366135669586,0.7955113057838604,0.8674411734251896,0.8873894531062082,0.7547419977467149
Logging.getLogger,1302,0.7958847569989613,0.9152705134106757,0.8868732052760314,0.9420323268933145,0.8769476344447127,0.7911977303727002
A_CmsUploadDialog.closeOnSuccess,1318,0.981792552170917,0.9925507867385858,0.9930375308042897,0.9230240053660658,0.923923256929116,0.9252468250304753
FileInputFormat.getStatistics,1300,0.818696754060773,0.9475521460725687,0.8149229034554366,0.8754144603458002,0.8807083460003181,0.8120412314617843
BaseMigrationOperation.executeBeforeMigrations,1309,0.9543023329709406,0.9793296444622934,0.925751841280991,0.9740236728249732,0.9812070057552885,0.9080143163715129
DecimalFormatSymbols.setDecimalSeparatorString,1316,0.9999051399862934,0.999924025017769,0.9999999999999998,0.9999051399862934,0.9999209591287227,0.9998780158899546
OUTRES.outresScore,1204,0.9240019629022067,0.9266368685075028,0.8876010697758645,0.8634028648661551,0.9172410855158303,0.8424166014724054
TreeInfo.fullName,1313,0.9717432685433318,0.9350985264443405,0.9663327596520033,0.8497150957469337,0.9717790456902042,0.9729165750798798
CmsContentService.getEntityId,1312,0.8647619183604717,0.8458470003551087,0.854374231596887,0.8726508118850121,0.8260688100623096,0.8583989663116063
DFSClient.methodBasedRecoverLease,1190,0.861487488608445,0.9316156301556044,0.9105334990372336,0.902569471930311,0.8988120536923531,0.8890658469901187
View.displayMessage,1319,0.9702904936469833,0.9478066238127105,0.9480914224815373,0.9766869337885432,0.9614799178904002,0.9578469324888509
NumberUtil.toUnsignedByteArray,1303,0.854844328194263,0.9999009512865003,0.9777431629292902,0.9799232631773981,0.994436759117811,0.852885495368533
DatasetConstructor.findGroup,1320,0.8397170436203883,0.8629486879637941,0.8544459044927442,0.8842783799535968,0.8138265121731005,0.8634061341466165
HttpSession.setTokenValue,1329,0.9998052330904318,0.9998898641616485,0.9998052330904318,0.9037355876836167,0.9998843695264259,0.9998052330904318
CmsSecurityManager.deleteRelationsForResource,1310,0.9635568194679777,0.9886722000209037,0.9874204247225151,0.9685521037622438,0.9881967539745531,0.9633678622468661
Index.toStringDebug,1326,0.863122221851561,0.8490211568583964,0.8397533756005352,0.8988181878795245,0.8574259763390983,0.8634106250187621
VentoFoggia.findSubstructure,1322,0.7532827463075916,0.7131804170461022,0.6696409438138178,0.7288527944795009,0.7150125340124036,0.7212000076626542
FlexibleLOF.getKNNQueries,1301,0.8787578506021636,0.955702185796563,0.9560062626962653,0.9215113509616226,0.9368108037264928,0.8926829761604349
MemberSummaryBuilder.buildMethodsSummary,1335,0.9999048835206235,0.9998947940522587,0.9998855465585869,0.999851714614688,0.9998855465585869,0.999945370836989
MetaClassImpl.setupProperties,1292,0.8226240710425683,0.84836561731438,0.8375832463979378,0.861496966025202,0.7925729178914159,0.8388885628106275
MolecularFormulaManipulator.adjustProtonation,1323,0.9061805627030911,0.9036233667402163,0.9004918464167502,0.9064271954308619,0.8571459898306558,0.9102478593284551
AbstractStaticHistogram.growSize,1307,0.9007312182566454,0.967516711803966,0.8223997729956348,0.9736371482884015,0.9465970892007841,0.9033297963683503
ChemicalFilters.convertBondStereo,1336,0.9580500500047795,0.9879645050330866,0.9885821633227722,0.879251418961916,0.9149464275928328,0.9766424875406808
FairSchedulerServlet.generateSelect,1245,0.9276845232095533,0.9744195120541467,0.9611046192220072,0.9553498971459234,0.9645740806177127,0.9281331312037271
PooledDataSource.getConnectionDirect,1333,0.7910863507933771,0.8135820934395787,0.8238309498655412,0.8000038965299388,0.7922390468975542,0.7946346563223305
